id,fit,a,b,cdf_r2_score,pdf_r2_score
239,pdf,1.0166874791317966,0.5289025869540792,-7.042589211519127,-0.4728723094762435
241,pdf,1.0090803457255166,0.5931854867146303,-7.079809047972422,-0.3253732372275433
242,pdf,1.0063755411718507,0.6510112195019337,-6.787414495030699,
244,pdf,1.0110609231661016,0.5733812930670736,-5.748443722722281,-0.485813005385594
245,pdf,1.011226195086628,0.5783354232465069,-5.034342429945697,-0.45269107875855696
247,pdf,1.0098876076250507,0.5824802904757017,-8.665038759345121,
248,pdf,1.0071199601378924,0.6802500933412692,-6.289209794879762,
249,pdf,1.008977605171665,0.6111212649298602,-7.278219272071855,
250,pdf,1.014181744736726,0.5655920988799845,-8.460186164468348,-0.2761080950478556
251,pdf,1.0078762350162953,0.6036225361173047,-9.303918564663885,
253,pdf,1.0132622943218779,0.5757478577365255,-5.894633559460506,-0.4901708003464016
254,pdf,1.0134207296703457,0.6115575986517292,-6.261441783076158,-0.3352032433114247
255,pdf,1.0104775181926324,0.5777415707585148,-8.139583808795013,
259,pdf,1.019672230873382,0.5587982206578527,-6.31737392274421,-0.4203091411137687
261,pdf,1.0088157242901252,0.6436971415926768,-8.69763232875172,
262,pdf,1.0082208871908995,0.6041066110144369,-8.72456129278229,
263,pdf,1.0072135225261192,0.6531471721066653,-5.841512196898027,
264,pdf,1.0078009668190113,0.6277317630067721,-8.386635164795923,
265,pdf,1.010023822121706,0.5607126120697611,-7.760031458628697,
266,pdf,1.012452956673858,0.5728377964042631,-6.263744379915908,-0.38874552573880705
267,pdf,1.0075097901102694,0.6302592369868734,-5.2003261838682295,
268,pdf,1.0117156991611735,0.5397255670533564,-10.251411322300443,
270,pdf,1.0065830387774086,0.6813898155146366,-7.845609211752766,
271,pdf,1.0071054950020506,0.659631250783984,-7.767594864346151,
272,pdf,1.0140497979280862,0.5260678714401353,-9.878060641567906,-0.4335371487534383
273,pdf,1.0093526886730888,0.5940642815741732,-8.602783068770323,
275,pdf,1.0152087875087008,0.539582352277578,-5.7791152712831515,-0.5869554915198034
276,pdf,1.0091489776440181,0.5909729539741704,-9.231600814166674,
277,pdf,1.0151157939109603,0.5392273604413736,-5.885668441664158,-0.7187435683830037
278,pdf,1.0136131280378649,0.5565866312878559,-7.480327197313086,-0.3506168987026217
279,pdf,1.0079059538296387,0.6482046620226322,-5.540038161341308,
280,pdf,1.0120432321437627,0.5855227957619853,-6.429770396831581,-0.50000027594381
281,pdf,1.0131558018508233,0.5666458402505845,-5.077004230364522,-0.684257394874842
283,pdf,1.0092355935555353,0.580713126890889,-6.015634610585971,
284,pdf,1.0086512969238608,0.5863679477475023,-5.306328400865616,
